headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
From Tyson Q3 Earnings Conference Call: Sees Kansas Beef Slaughterhouse Up And Running In Next 60 Days,2019-11-12,TSN,2019-11-12 14:20:00+00:00,TYSON FOODS INC,77730.0,90249410,0.07433813065290451,-0.00011244945198995993,0.016426633241684696,0.016314183792104364,0.01867691005909866,0.009225920255597764,0.03201673063133237,-0.07785406450932952,0.001210288144648075,-0.006246205676447514,-0.008865434615459522,0.00828763297708135,0.007919122361118358,-0.039586673908941106,-0.05281356698093498,0.16,-0.12,-0.15,0.006,77730,252,7.4338%,0.0012,0.4662,-0.2442,-0.2513,1.5701%,1.6543%,9.9258%,7.2885%,17
Tyson Foods Reports Q4 Earnings Miss,2019-11-12,TSN,2019-11-12 13:22:00+00:00,TYSON FOODS INC,77730.0,90249410,0.07433813065290451,-0.00011244945198995993,0.016426633241684696,0.016314183792104364,0.01867691005909866,0.009225920255597764,0.03201673063133237,-0.07785406450932952,0.001210288144648075,-0.006246205676447514,-0.008865434615459522,0.00828763297708135,0.007919122361118358,-0.039586673908941106,-0.05281356698093498,0.16,-0.12,-0.15,0.006,77730,252,7.4338%,0.0012,0.4662,-0.2442,-0.2513,1.5701%,1.6543%,9.9258%,7.2885%,6
Tyson Sees Adj. EPS Growth Over Time In The High-Single Digit Range,2019-11-12,TSN,2019-11-12 13:06:00+00:00,TYSON FOODS INC,77730.0,90249410,0.07433813065290451,-0.00011244945198995993,0.016426633241684696,0.016314183792104364,0.01867691005909866,0.009225920255597764,0.03201673063133237,-0.07785406450932952,0.001210288144648075,-0.006246205676447514,-0.008865434615459522,0.00828763297708135,0.007919122361118358,-0.039586673908941106,-0.05281356698093498,0.16,-0.12,-0.15,0.006,77730,252,7.4338%,0.0012,0.4662,-0.2442,-0.2513,1.5701%,1.6543%,9.9258%,7.2885%,12
"Tyson Foods Q4 Adj. EPS $1.21 Misses $1.29 Estimate, Sales $10.88B Miss $11B Estimate",2019-11-12,TSN,2019-11-12 12:32:00+00:00,TYSON FOODS INC,77730.0,90249410,0.07433813065290451,-0.00011244945198995993,0.016426633241684696,0.016314183792104364,0.01867691005909866,0.009225920255597764,0.03201673063133237,-0.07785406450932952,0.001210288144648075,-0.006246205676447514,-0.008865434615459522,0.00828763297708135,0.007919122361118358,-0.039586673908941106,-0.05281356698093498,0.16,-0.12,-0.15,0.006,77730,252,7.4338%,0.0012,0.4662,-0.2442,-0.2513,1.5701%,1.6543%,9.9258%,7.2885%,14
T2 Biosystems shares are trading lower after the company reported worse-than-expected Q3 sales results.,2019-11-12,TTOO,2019-11-12 14:13:00+00:00,T2 BIOSYSTEMS INC,14879.0,89853L20,-0.277777761220932,-0.13333332538604736,-0.225641048801016,-0.09743592527090161,-0.07692312529111334,-0.3076923144575149,-0.44615384653725576,-0.5984615597307521,0.015037579461932182,0.026615942984806962,-0.007352934273122669,-0.0816326535811931,0.05882356623602902,0.08000002103144266,2.3749999261914807,0.16,-0.12,-0.15,0.006,14879,252,-27.7778%,0.0005,1.1669,3.3638,-1.0501,8.6249%,8.9527%,7.1896%,-27.7385%,14
T2 Biosystems Q3 Sales $1.6M Miss $2.04M Estimate; Reaffirms FY19 Guidance: Sales $8.7M-$9.6M,2019-11-12,TTOO,2019-11-12 13:22:00+00:00,T2 BIOSYSTEMS INC,14879.0,89853L20,-0.277777761220932,-0.13333332538604736,-0.225641048801016,-0.09743592527090161,-0.07692312529111334,-0.3076923144575149,-0.44615384653725576,-0.5984615597307521,0.015037579461932182,0.026615942984806962,-0.007352934273122669,-0.0816326535811931,0.05882356623602902,0.08000002103144266,2.3749999261914807,0.16,-0.12,-0.15,0.006,14879,252,-27.7778%,0.0005,1.1669,3.3638,-1.0501,8.6249%,8.9527%,7.1896%,-27.7385%,13
2U shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued FY19 sales guidance above analyst estimates.,2019-11-12,TWOU,2019-11-12 21:52:00+00:00,2 U INC,14554.0,90214J10,0.03939535468816757,-0.05464961379766464,-0.020273290031675772,1.7378745109652982e-09,2.2446124958719338e-09,0.04319081361535826,0.08373731276037932,0.023798985311005216,0.024882663041353226,0.03902901974756601,0.06384013013695311,0.030689313350871883,0.17176602472115055,0.3409090353168127,0.3150602098675339,0.16,-0.12,-0.15,0.006,14554,252,3.9395%,-0.0018,1.3495,1.2795,-1.0497,4.9169%,5.2591%,12.5917%,3.7144%,25
"2U Sees FY19 Adj. Net Loss $72.5M-$78.5M, Sees Sales $570M-$575M vs $569.19M Est.",2019-11-12,TWOU,2019-11-12 21:05:00+00:00,2 U INC,14554.0,90214J10,0.03939535468816757,-0.05464961379766464,-0.020273290031675772,1.7378745109652982e-09,2.2446124958719338e-09,0.04319081361535826,0.08373731276037932,0.023798985311005216,0.024882663041353226,0.03902901974756601,0.06384013013695311,0.030689313350871883,0.17176602472115055,0.3409090353168127,0.3150602098675339,0.16,-0.12,-0.15,0.006,14554,252,3.9395%,-0.0018,1.3495,1.2795,-1.0497,4.9169%,5.2591%,12.5917%,3.7144%,13
"2U Q3 Adj. EPS $(0.41) Beats $(0.5) Estimate, Sales $153.8M Beat $149.84M Estimate",2019-11-12,TWOU,2019-11-12 21:04:00+00:00,2 U INC,14554.0,90214J10,0.03939535468816757,-0.05464961379766464,-0.020273290031675772,1.7378745109652982e-09,2.2446124958719338e-09,0.04319081361535826,0.08373731276037932,0.023798985311005216,0.024882663041353226,0.03902901974756601,0.06384013013695311,0.030689313350871883,0.17176602472115055,0.3409090353168127,0.3150602098675339,0.16,-0.12,-0.15,0.006,14554,252,3.9395%,-0.0018,1.3495,1.2795,-1.0497,4.9169%,5.2591%,12.5917%,3.7144%,13
UGI shares are trading lower after the company reported worse-than-expected Q3 EPS and sales results.,2019-11-12,UGI,2019-11-12 15:05:00+00:00,U G I CORP NEW,17929.0,90268110,-0.1036123931407928,0.02340736612677574,0.026785729858933127,0.0422297309018933,0.05501936955660791,0.06418918787259753,0.08567028238773511,0.011768833571784043,-0.006660966202616803,-0.013233702189303753,-0.018262913585379237,-0.018262913674482517,-0.025916551955293077,-0.0803660415590437,-0.041070307109057014,0.16,-0.12,-0.15,0.006,17929,252,-10.3612%,-0.0012,0.4374,-0.0839,0.1905,1.4355%,1.4969%,8.0323%,-10.4238%,15
"UBS Maintains Buy on UGI, Lowers Price Target to $56",2019-11-12,UGI,2019-11-12 12:59:00+00:00,U G I CORP NEW,17929.0,90268110,-0.1036123931407928,0.02340736612677574,0.026785729858933127,0.0422297309018933,0.05501936955660791,0.06418918787259753,0.08567028238773511,0.011768833571784043,-0.006660966202616803,-0.013233702189303753,-0.018262913585379237,-0.018262913674482517,-0.025916551955293077,-0.0803660415590437,-0.041070307109057014,0.16,-0.12,-0.15,0.006,17929,252,-10.3612%,-0.0012,0.4374,-0.0839,0.1905,1.4355%,1.4969%,8.0323%,-10.4238%,10
"Shares of Brazilian companies are trading lower. Weakness has been attributed to political instability concerns in the country and in broader South America, as well as global macro factors.",2019-11-12,UGP,2019-11-12 15:40:00+00:00,ULTRAPAR PARTICIPACOES S A,87293.0,90400P10,-0.01417007483541965,-0.014373654499650002,-0.0061601094535348455,0.01642708926363956,0.010266979856525138,0.045174595461784595,0.29774133932027436,0.1334702556697953,0.008163257502019405,-0.021782203155587876,0.044397471909569,0.027027051778383493,0.02277435710364939,0.10514547889847048,0.21694587589926817,0.16,-0.12,-0.15,0.006,87293,252,-1.4170%,-0.0001,0.8083,0.6309,0.3523,2.5219%,2.6884%,12.0048%,-1.4252%,29
"Wedbush Maintains Neutral on Urban Outfitters, Raises Price Target to $33",2019-11-12,URBN,2019-11-12 12:43:00+00:00,URBAN OUTFITTERS INC,79881.0,91704710,0.008835094049572945,0.12012159619547313,0.02984666290672333,-0.004006409370716835,-0.054489110728126566,-0.021229965175407206,0.10764933662282417,-0.04736210648289063,0.11979506374030358,0.13861509557889695,0.1064306369246728,0.007111266799519456,-0.00708139733274149,0.12336578614902427,-0.33480452008689476,0.16,-0.12,-0.15,0.006,79881,252,0.8835%,-0.0007,1.1218,0.7594,0.9664,2.1071%,2.4831%,27.9948%,0.9349%,11
Dry Bulk Extends Slide As Vale Shaves Iron-Ore Forecast,2019-11-12,VALE,2019-11-12 14:14:00+00:00,VALE S A,89330.0,91912E10,-0.009474561549723148,-0.024347802624106407,-0.026086972812307874,-0.0034782571172387033,-0.003478256922141987,0.0460869343097583,0.1730434606303728,0.03519264291932078,-0.013593950308859348,-0.049140082050581846,-0.04601482655795697,-0.05839418483336989,-0.050695008053139645,0.009565181075491758,0.06709554130392914,0.16,-0.12,-0.15,0.006,89330,252,-0.9475%,-0.0012,1.375,-0.2554,0.367,2.2507%,2.6174%,26.0551%,-1.1481%,9
Vector Announces Commencement Of Notes Offering of Additional $230 Million Of Senior Unsecured Notes Due 2026,2019-11-12,VGR,2019-11-12 21:59:00+00:00,VECTOR GROUP LTD,75233.0,92240M10,-0.007659587543457747,0.0034305285662412643,0.007718709783954392,0.036020590049704815,0.10205836393119294,0.1132075204930405,0.1590318604811367,0.2165849767663488,0.04444444552063942,0.0500447234093071,0.05475759911600697,-0.0447154644065747,-0.03924771811165684,-0.013434079558978573,0.08662088989798433,0.16,-0.12,-0.15,0.006,75233,252,-0.7660%,0.0004,0.7633,1.1704,0.4556,2.2963%,2.5342%,17.8937%,-0.6874%,16
"Wells Fargo Maintains Outperform on Viper Energy Partners, Lowers Price Target to $36",2019-11-12,VNOM,2019-11-12 13:14:00+00:00,VIPER ENERGY PARTNERS LP,15139.0,92763M10,-0.002884206594899297,-0.007438028696924448,0.0033057823807050024,0.0053718665826685275,-0.07561982867416439,-0.05289258788108531,0.051239663119331036,-0.1020661589872981,-0.029199982061982155,0.004553006573825735,-0.010320324365701627,-0.02206034148008018,-0.06530250798569415,-0.10617655844853413,-0.11131531237206904,0.16,-0.12,-0.15,0.006,15139,252,-0.2884%,-0.0005,1.3177,0.8446,1.0542,2.2445%,2.7093%,31.3702%,-0.2441%,13
Vodafone shares are trading higher after the company raised FY20 EBITDA guidance.,2019-11-12,VOD,2019-11-12 14:20:00+00:00,VODAFONE GROUP PLC NEW,75418.0,92857W30,0.03456665202975273,-0.006588206626474746,-0.03482351901870806,-0.06588233376655783,-0.06682353177529077,-0.0475294212476417,-0.06401766717353963,-0.06787539734117354,-0.006769796367734782,-0.017694831813977796,-0.014868079536738632,-3.2072611233502357e-10,-0.0014583753729713322,0.0316424445021497,0.11995641973885207,0.16,-0.12,-0.15,0.006,75418,252,3.4567%,0.0006,0.6608,-0.0449,0.3582,1.5978%,1.7259%,14.2910%,3.3953%,12
Vodafone Earlier Announced Raising FY20 Adj. EBITDA Guidance From €13.8B-€14.2B To €14.8B-€15B,2019-11-12,VOD,2019-11-12 14:19:00+00:00,VODAFONE GROUP PLC NEW,75418.0,92857W30,0.03456665202975273,-0.006588206626474746,-0.03482351901870806,-0.06588233376655783,-0.06682353177529077,-0.0475294212476417,-0.06401766717353963,-0.06787539734117354,-0.006769796367734782,-0.017694831813977796,-0.014868079536738632,-3.2072611233502357e-10,-0.0014583753729713322,0.0316424445021497,0.11995641973885207,0.16,-0.12,-0.15,0.006,75418,252,3.4567%,0.0006,0.6608,-0.0449,0.3582,1.5978%,1.7259%,14.2910%,3.3953%,12
"Goldman Sachs Initiates Coverage On Verint Systems with Buy Rating, Announces $58 Price Target",2019-11-12,VRNT,2019-11-12 11:44:00+00:00,VERINT SYSTEMS INC,89397.0,92343X10,0.01381330844014883,-0.007431808393448591,-0.013418615342579487,0.0018579715457658352,-0.005573915597600565,-0.007431808845163035,0.13356732668928406,0.19446742684416018,0.003570639993995428,0.005894711157008681,0.007591746679942224,0.017028506808638877,0.07370783637377798,0.11687704756890316,-0.11123511731976843,0.16,-0.12,-0.15,0.006,89397,252,1.3813%,0.0001,0.8008,0.769,-0.446,1.8168%,2.1029%,25.3530%,1.2727%,14
Vertex Issues Press Release Confirming Northern Ireland Offer Accepted By Cystic Fibrosis Medicines,2019-11-12,VRTX,2019-11-12 15:58:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.009707809425890446,0.01589328609406948,0.005592068657463756,0.029137654051959005,0.05464534082176287,0.07451192962632369,0.08039830638417489,0.20057882070855104,0.0029307850636541843,0.030996231125717477,0.03025969573255005,0.012436043599621804,0.04061431607731936,0.1917128792077114,0.09170537304395965,0.16,-0.12,-0.15,0.006,76744,252,0.9708%,0.0001,0.9538,0.384,-0.7217,1.4629%,1.8958%,40.4520%,0.7493%,13
"SunTrust Robinson Humphrey Initiates Coverage On Vertex Pharmaceuticals with Buy Rating, Announces $235 Price Target",2019-11-12,VRTX,2019-11-12 11:38:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.009707809425890446,0.01589328609406948,0.005592068657463756,0.029137654051959005,0.05464534082176287,0.07451192962632369,0.08039830638417489,0.20057882070855104,0.0029307850636541843,0.030996231125717477,0.03025969573255005,0.012436043599621804,0.04061431607731936,0.1917128792077114,0.09170537304395965,0.16,-0.12,-0.15,0.006,76744,252,0.9708%,0.0001,0.9538,0.384,-0.7217,1.4629%,1.8958%,40.4520%,0.7493%,15
"Viasat Reports Its Ka-Band Business Aviation In-Flight Connectivity System Received Type Certification From FAA, EASA, ANAC Certifying Its Use On Embraer Praetor 600 Jet, No Terms Disclosed",2019-11-12,VSAT,2019-11-12 14:18:00+00:00,VIASAT INC,84348.0,92552V10,0.008311085402965546,0.005029346328228712,-0.005727907953716582,0.0034925957770020055,0.03380829914780992,0.027801030911873692,0.03017596977978587,-0.09583683514083685,0.003959818743169308,0.06896542495570301,0.05170367069687121,0.06066035313795082,0.012985100928120552,-0.05748807599475714,-0.07805197704477052,0.16,-0.12,-0.15,0.006,84348,252,0.8311%,-0.0001,0.8675,0.372,0.0243,1.4848%,1.7566%,28.5482%,0.7343%,27
Hearing JP Morgan Saying Walgreens Boots Alliance Could Be Worth $75/Share In A Buyout,2019-11-12,WBA,2019-11-12 15:41:00+00:00,WALGREENS BOOTS ALLIANCE INC,19502.0,93142710,0.007550220470875502,-0.007493641693144926,-0.012436265323969686,-0.00195315345986935,-0.013035402201939883,-0.04226689483173662,-0.05399160889965815,-0.1420073854106082,0.050810232758522034,0.06101929277796492,0.04639432172289726,0.043587568336189264,0.1155914127603832,0.1254745653593028,0.2441892408704951,0.16,-0.12,-0.15,0.006,19502,252,0.7550%,-0.001,1.0267,0.4802,0.5718,1.4733%,1.8445%,36.1963%,0.7278%,14
"Wilhelmina International Q3 EPS $(0.03) Down From $0.04 YoY, Sales $17.24M Down From $19.153M YoY",2019-11-12,WHLM,2019-11-12 21:20:00+00:00,WILHELMINA INTERNATIONAL INC,83734.0,96823520,0.0007071991567499936,-0.0007066993857733905,-0.0007066993857733905,-0.0007066993857733905,-0.0007066991711174309,-0.11653836704710197,-0.27654310565766593,-0.15089526289988497,0.0,-0.0009813766228035092,0.008140392055219658,-0.07031959177378289,-0.021153777912279126,-0.054781817669431576,-0.06605499050288233,0.16,-0.12,-0.15,0.006,83734,252,0.0707%,-0.0003,-0.0517,0.0348,-0.213,3.9883%,3.9905%,0.1077%,0.0454%,15
Guggenheim Downgrades Western Union After Rally,2019-11-12,WU,2019-11-12 17:48:00+00:00,WESTERN UNION CO,91461.0,95980210,-0.02595032751560211,-0.009380863048136234,-0.006378989738367036,0.005628503801599738,0.026266445894699952,0.027016932654003956,0.03156400934416026,0.06974201884356446,-0.018299253657460213,-0.0179468763484546,-0.004004321218501583,0.02818489349776132,0.09352518702044854,0.18083731481892573,0.30840431859184836,0.16,-0.12,-0.15,0.006,91461,252,-2.5950%,0.0012,0.7258,-0.1842,0.1523,0.9742%,1.2019%,34.2985%,-2.7174%,6
The Western Union shares are trading lower after Guggenheim Securities downgraded the stock from Buy to Neutral.,2019-11-12,WU,2019-11-12 14:01:00+00:00,WESTERN UNION CO,91461.0,95980210,-0.02595032751560211,-0.009380863048136234,-0.006378989738367036,0.005628503801599738,0.026266445894699952,0.027016932654003956,0.03156400934416026,0.06974201884356446,-0.018299253657460213,-0.0179468763484546,-0.004004321218501583,0.02818489349776132,0.09352518702044854,0.18083731481892573,0.30840431859184836,0.16,-0.12,-0.15,0.006,91461,252,-2.5950%,0.0012,0.7258,-0.1842,0.1523,0.9742%,1.2019%,34.2985%,-2.7174%,17
Guggenheim Securities Downgrades The Western Union to Neutral,2019-11-12,WU,2019-11-12 12:05:00+00:00,WESTERN UNION CO,91461.0,95980210,-0.02595032751560211,-0.009380863048136234,-0.006378989738367036,0.005628503801599738,0.026266445894699952,0.027016932654003956,0.03156400934416026,0.06974201884356446,-0.018299253657460213,-0.0179468763484546,-0.004004321218501583,0.02818489349776132,0.09352518702044854,0.18083731481892573,0.30840431859184836,0.16,-0.12,-0.15,0.006,91461,252,-2.5950%,0.0012,0.7258,-0.1842,0.1523,0.9742%,1.2019%,34.2985%,-2.7174%,8
"Exxon Mobil Reports All Clear After Process Upset At Baytown, Texas Facility",2019-11-12,XOM,2019-11-12 13:17:00+00:00,EXXON MOBIL CORP,11850.0,30231G10,-0.01379007194191217,-0.008216803893446922,-0.012541483550281951,-0.002594785766728669,-0.022343995177194542,-0.009081804494379009,0.010955664265105414,-0.12310802021512146,-0.006076025310903788,-0.02472663905304917,-0.0039905954443675284,-0.006492089278296587,0.03736466622273649,0.008422452149297044,0.042528652319935745,0.16,-0.12,-0.15,0.006,11850,252,-1.3790%,-0.0008,1.0149,-0.2854,0.6155,0.8466%,1.3013%,57.6730%,-1.4902%,12
"UPDATE: Citi On XPO Logistics Notes 'in 2020 XPO laps two major customer losses, should enjoy a somewhat more stable macro backdrop, will implement multiple cost savings initiatives, and starts with a meaningful valuation discount vs. peers'",2019-11-12,XPO,2019-11-12 15:36:00+00:00,X P O INC,90175.0,98379310,0.01757923327386379,-0.023111891001462936,-0.01552470879530543,-0.023695562021904815,-0.025096318037402532,-0.018559546499875457,-0.06875218533273597,0.0992179368403534,-0.0053165992721915245,-0.005903884740655618,0.00874674551013399,0.024707870508630103,0.047139314100014484,0.17633090379462035,0.25976358436232316,0.16,-0.12,-0.15,0.006,90175,252,1.7579%,0.0009,1.3887,1.3618,0.9311,2.9662%,3.4216%,24.8485%,1.8337%,37
"UPDATE: Citi Maintains Buy On XPO Logistics, Raises Target To $100 Notes 'Monday we visited XPO management at its Headquarters and came away believing there is a compelling case developing for 2020, assuming a relatively stable macro backdrop'",2019-11-12,XPO,2019-11-12 15:36:00+00:00,X P O INC,90175.0,98379310,0.01757923327386379,-0.023111891001462936,-0.01552470879530543,-0.023695562021904815,-0.025096318037402532,-0.018559546499875457,-0.06875218533273597,0.0992179368403534,-0.0053165992721915245,-0.005903884740655618,0.00874674551013399,0.024707870508630103,0.047139314100014484,0.17633090379462035,0.25976358436232316,0.16,-0.12,-0.15,0.006,90175,252,1.7579%,0.0009,1.3887,1.3618,0.9311,2.9662%,3.4216%,24.8485%,1.8337%,38
"Redbook Reports US Retail Sales During First Week Of Nov. Up 0.1% Month Over Month, Up 5% Year Over Year",2019-11-12,XRT,2019-11-12 13:59:00+00:00,SPDR SERIES TRUST,91316.0,78464A71,-0.001800135476514697,-0.005184840876609087,0.001352514771022495,0.011271415241771443,-0.00924255694622167,0.010820549418839365,0.04293085369861682,-0.0032706657537830974,-0.0006746703875251114,-0.005816602492639378,-0.007149233889437889,0.0009008357352604524,-0.0071492357185607425,0.04737210167770112,0.15588590877815056,0.16,-0.12,-0.15,0.006,91316,252,-0.1800%,-0.0003,1.0465,0.6799,0.4663,0.7232%,1.3755%,72.3571%,-0.2018%,20
"Retail Economist/Goldman Sachs Chain Store Sales For Nov. 9 Week Up 1.8%, Up 4.3% YoY",2019-11-12,XRT,2019-11-12 12:47:00+00:00,SPDR SERIES TRUST,91316.0,78464A71,-0.001800135476514697,-0.005184840876609087,0.001352514771022495,0.011271415241771443,-0.00924255694622167,0.010820549418839365,0.04293085369861682,-0.0032706657537830974,-0.0006746703875251114,-0.005816602492639378,-0.007149233889437889,0.0009008357352604524,-0.0071492357185607425,0.04737210167770112,0.15588590877815056,0.16,-0.12,-0.15,0.006,91316,252,-0.1800%,-0.0003,1.0465,0.6799,0.4663,0.7232%,1.3755%,72.3571%,-0.2018%,15
