headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
Trulieve CEO Kim Rivers Announced As Keynote Speaker At 2020 Benzinga Cannabis Capital Conference,2019-12-23,NEPT,2019-12-23 20:28:00+00:00,NEPTUNE WELLNESS SOLUTIONS INC,92222.0,64079L20,-0.003759394865483046,,,,,,,,,,,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,0.1,0.19,-0.35,0.007,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,1789466.0,1.243,1.1977,-0.5689,0.13130000000000003,-0.13505939486548307,0.019430000000000003,,0.6036400000000001,,-0.11730000000000002,,-0.70151,,0.3550400000000001,,,,,,,,,,,,,,,,
Benzinga Heads To Miami For The First Cannabis Capital Conference Of 2020,2019-12-09,NEPT,2019-12-09 20:22:00+00:00,NEPTUNE WELLNESS SOLUTIONS INC,92222.0,64079L20,-0.0278745386749506,,,,,,,,,,,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,-0.33,0.37,0.11,0.007,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,1716169.0,1.1446,1.1843,-0.506,-0.37071800000000005,0.34284346132504945,-0.084568,,0.32748800000000006,,1.03714,,-0.027338,,0.8540040000000001,,0.12146000000000001,,-0.050230000000000004,,0.499178,,0.556408,,0.12146000000000001,,,,,,
"JMP Securities Maintains Market Outperform on Minerva Neurosciences, Lowers Price Target to $18",2019-12-19,NERV,2019-12-19 15:02:00+00:00,MINERVA NEUROSCIENCES INC,14822.0,60338020,-0.178519606590271,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1769328.0,1.1089,1.3618,0.0613,0.483827,-0.662346606590271,0.539272,,0.11789000000000001,,0.018089,,0.539272,,-0.10389,,-0.625073,,0.31749200000000005,,,,,,,,,,,,
Minerva Neurosciences Shelves Depression Drug Study After Failed Mid-Stage Trial,2019-12-19,NERV,2019-12-19 14:35:00+00:00,MINERVA NEUROSCIENCES INC,14822.0,60338020,-0.178519606590271,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1769328.0,1.1089,1.3618,0.0613,0.483827,-0.662346606590271,0.539272,,0.11789000000000001,,0.018089,,0.539272,,-0.10389,,-0.625073,,0.31749200000000005,,,,,,,,,,,,
"H.C. Wainwright Reiterates Buy on Minerva Neurosciences, Lowers Price Target to $20",2019-12-19,NERV,2019-12-19 12:13:00+00:00,MINERVA NEUROSCIENCES INC,14822.0,60338020,-0.178519606590271,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1769328.0,1.1089,1.3618,0.0613,0.483827,-0.662346606590271,0.539272,,0.11789000000000001,,0.018089,,0.539272,,-0.10389,,-0.625073,,0.31749200000000005,,,,,,,,,,,,
Minerva Shares To Resume Trade At 4:35 p.m. EST,2019-12-18,NERV,2019-12-18 21:11:00+00:00,MINERVA NEUROSCIENCES INC,14822.0,60338020,-0.01005749590694904,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1762001.0,1.1533,1.3822,-0.0128,-0.050665,0.04060750409305096,0.502919,,0.560584,,0.12233000000000001,,0.018533,,0.560584,,-0.10833,,-0.650381,,0.32992400000000005,,,,,,,,,,
Minerva Neurosciences Announces Phase 2b Trial Of MIN-117 In Major Depressive Disorder Did Not Meet PRimary And Key Secondary Endpoints; Says Has No Plans For Further Clinical Development In MDD,2019-12-18,NERV,2019-12-18 21:06:00+00:00,MINERVA NEUROSCIENCES INC,14822.0,60338020,-0.01005749590694904,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1762001.0,1.1533,1.3822,-0.0128,-0.050665,0.04060750409305096,0.502919,,0.560584,,0.12233000000000001,,0.018533,,0.560584,,-0.10833,,-0.650381,,0.32992400000000005,,,,,,,,,,
Minerva Biosciences Shares Halted News Pending,2019-12-18,NERV,2019-12-18 21:01:00+00:00,MINERVA NEUROSCIENCES INC,14822.0,60338020,-0.01005749590694904,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1762001.0,1.1533,1.3822,-0.0128,-0.050665,0.04060750409305096,0.502919,,0.560584,,0.12233000000000001,,0.018533,,0.560584,,-0.10833,,-0.650381,,0.32992400000000005,,,,,,,,,,
"Northfield Bancorp Reports Purchase Of VSB Bancorp, No Terms Disclosed",2019-12-23,NFBK,2019-12-23 15:20:00+00:00,NORTHFIELD BANCORP INC DE,92443.0,66611T10,-0.01320318877696991,,,,,,,,,,,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,0.1,0.19,-0.35,0.007,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,1789539.0,0.6043,0.9048,0.5023,0.06743,-0.08063318877696991,0.013042999999999999,,0.297064,,-0.05343,,-0.33745099999999995,,0.176204,,,,,,,,,,,,,,,,
Here's How Much Investing $100 In Netflix Stock Back In 2010 Would Be Worth Today,2019-12-31,NFLX,2019-12-31 13:10:00+00:00,NETFLIX INC,89393.0,64110L10,0.0008042119443416595,,,,,,,,,,,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,2020-01-15,0.28,-0.01,0.12,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825124.0,1.2673,0.4933,-0.585,0.36184400000000005,-0.3610397880556584,,,,,,,,,,,,,,,,,,,,,,,,,
Netflix Says Its Own Content Topped All 2019 Releases on Its Service,2019-12-30,NFLX,2019-12-30 16:02:00+00:00,NETFLIX INC,89393.0,64110L10,-0.0175635814666748,,,,,,,,,,,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,-0.57,0.19,0.56,0.007,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817796.0,1.2832,0.4827,-0.5972,-0.7244239999999998,0.706860418533325,0.366296,,,,,,,,,,,,,,,,,,,,,,,,
"Netflix Disrupts Hollywood, Market As Top Stock Of The Decade",2019-12-23,NFLX,2019-12-23 16:30:00+00:00,NETFLIX INC,89393.0,64110L10,-0.0112792756408453,,,,,,,,,,,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,0.1,0.19,-0.35,0.007,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,1788493.0,1.3609,0.3942,-0.5738,0.14309000000000002,-0.15436927564084532,0.020609,,0.6602319999999999,,-0.12909,,-0.768713,,0.38805200000000006,,,,,,,,,,,,,,,,
"Netflix Analyst Likes Latin America Subscribers, Still Neutral On Stock",2019-12-20,NFLX,2019-12-20 20:00:00+00:00,NETFLIX INC,89393.0,64110L10,0.01408702880144119,,,,,,,,,,,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1781171.0,1.3769,0.4123,-0.5939,0.667912,-0.6538249711985588,0.14469,,0.020769,,0.667912,,-0.13069,,-0.7778329999999999,,0.39253200000000005,,,,,,,,,,,,,,
"RBC Sees 30% Rall In Netflix Next Year, Citing 'international surge'",2019-12-20,NFLX,2019-12-20 13:50:00+00:00,NETFLIX INC,89393.0,64110L10,0.01408702880144119,,,,,,,,,,,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1781171.0,1.3769,0.4123,-0.5939,0.667912,-0.6538249711985588,0.14469,,0.020769,,0.667912,,-0.13069,,-0.7778329999999999,,0.39253200000000005,,,,,,,,,,,,,,
"Apple In Talks With James Bond Franchise, Pac-12 Conference To Boost New TV Service: WSJ",2019-12-20,NFLX,2019-12-20 09:33:00+00:00,NETFLIX INC,89393.0,64110L10,0.01408702880144119,,,,,,,,,,,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,0.48,-0.3,-0.3,0.007,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,1781171.0,1.3769,0.4123,-0.5939,0.667912,-0.6538249711985588,0.14469,,0.020769,,0.667912,,-0.13069,,-0.7778329999999999,,0.39253200000000005,,,,,,,,,,,,,,
"UPDATE: Pivotal Research On Netflix Notes Co. 'has an unappreciated massive head start on potential competitors, the company has created substantial barriers to entry, and ultimately we think they win the global OTT race'",2019-12-19,NFLX,2019-12-19 16:07:00+00:00,NETFLIX INC,89393.0,64110L10,0.03559854626655579,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1773846.0,1.3708,0.4146,-0.5859,0.596444,-0.5608454537334442,0.664984,,0.14408,,0.020708,,0.664984,,-0.13008,,-0.7743559999999999,,0.39082400000000006,,,,,,,,,,,,
"UPDATE: Pivotal Research On Netflix Notes 'For 4Q, we are forecasting in-line +600K net new U.S. subscriber additions and +8M international net new subscriber additions, nicely ahead of +7M guidance'",2019-12-19,NFLX,2019-12-19 16:06:00+00:00,NETFLIX INC,89393.0,64110L10,0.03559854626655579,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1773846.0,1.3708,0.4146,-0.5859,0.596444,-0.5608454537334442,0.664984,,0.14408,,0.020708,,0.664984,,-0.13008,,-0.7743559999999999,,0.39082400000000006,,,,,,,,,,,,
"UPDATE: Pivotal Research Maintains Buy On Netflix, Raises Target To $425 Notes 'The major changes in our forecasts included higher international subscriber/ARPU forecasts (driven by Asia Pacific and Europe/Middle East)'",2019-12-19,NFLX,2019-12-19 16:06:00+00:00,NETFLIX INC,89393.0,64110L10,0.03559854626655579,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1773846.0,1.3708,0.4146,-0.5859,0.596444,-0.5608454537334442,0.664984,,0.14408,,0.020708,,0.664984,,-0.13008,,-0.7743559999999999,,0.39082400000000006,,,,,,,,,,,,
What 2 Analysts Liked About Netflix's Market-By-Market Breakdown,2019-12-19,NFLX,2019-12-19 15:22:00+00:00,NETFLIX INC,89393.0,64110L10,0.03559854626655579,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1773846.0,1.3708,0.4146,-0.5859,0.596444,-0.5608454537334442,0.664984,,0.14408,,0.020708,,0.664984,,-0.13008,,-0.7743559999999999,,0.39082400000000006,,,,,,,,,,,,
Netflix shares are trading higher after Pivotal Research maintained a Buy rating on the stock and raised the price target from $400 to $425.,2019-12-19,NFLX,2019-12-19 14:47:00+00:00,NETFLIX INC,89393.0,64110L10,0.03559854626655579,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1773846.0,1.3708,0.4146,-0.5859,0.596444,-0.5608454537334442,0.664984,,0.14408,,0.020708,,0.664984,,-0.13008,,-0.7743559999999999,,0.39082400000000006,,,,,,,,,,,,
"Pivotal Research Maintains Buy on Netflix, Raises Price Target to $425",2019-12-19,NFLX,2019-12-19 13:59:00+00:00,NETFLIX INC,89393.0,64110L10,0.03559854626655579,,,,,,,,,,,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1773846.0,1.3708,0.4146,-0.5859,0.596444,-0.5608454537334442,0.664984,,0.14408,,0.020708,,0.664984,,-0.13008,,-0.7743559999999999,,0.39082400000000006,,,,,,,,,,,,
"One Month After Disney+ Launch, These Analysts Still Love Netflix",2019-12-18,NFLX,2019-12-18 16:51:00+00:00,NETFLIX INC,89393.0,64110L10,0.01686311885714531,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1766520.0,1.3608,0.408,-0.5747,-0.061040000000000004,0.07790311885714532,0.592144,,0.660184,,0.14308,,0.020608,,0.660184,,-0.12908,,-0.7686559999999999,,0.38802400000000004,,,,,,,,,,
"Netflix shares are trading higher. A Bank of America survey showed decreased user cancellation intention, suggesting limited Disney+ impact. Analysts said they are encouraged that most Disney+ users do not see the platform as a replacement to Netflix.",2019-12-18,NFLX,2019-12-18 16:29:00+00:00,NETFLIX INC,89393.0,64110L10,0.01686311885714531,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1766520.0,1.3608,0.408,-0.5747,-0.061040000000000004,0.07790311885714532,0.592144,,0.660184,,0.14308,,0.020608,,0.660184,,-0.12908,,-0.7686559999999999,,0.38802400000000004,,,,,,,,,,
Netflix Option Alert: Dec 27 $330 Calls Sweep (57) near the Ask: 692 @ $3.215 vs 2106 OI; Earnings 1/21 After Close Ref=$324.63,2019-12-18,NFLX,2019-12-18 16:09:00+00:00,NETFLIX INC,89393.0,64110L10,0.01686311885714531,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1766520.0,1.3608,0.408,-0.5747,-0.061040000000000004,0.07790311885714532,0.592144,,0.660184,,0.14308,,0.020608,,0.660184,,-0.12908,,-0.7686559999999999,,0.38802400000000004,,,,,,,,,,
"'Nearly 7% of Disney+ users with Netflix plan to cancel Netflix, survey shows' -Recent CNBC Article",2019-12-18,NFLX,2019-12-18 15:31:00+00:00,NETFLIX INC,89393.0,64110L10,0.01686311885714531,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1766520.0,1.3608,0.408,-0.5747,-0.061040000000000004,0.07790311885714532,0.592144,,0.660184,,0.14308,,0.020608,,0.660184,,-0.12908,,-0.7686559999999999,,0.38802400000000004,,,,,,,,,,
"'Disney Plus Signed Up 24 Million U.S. Subscribers in November and Took Bite Out of Netflix, Analysts Estimate' -Variety",2019-12-18,NFLX,2019-12-18 15:15:00+00:00,NETFLIX INC,89393.0,64110L10,0.01686311885714531,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1766520.0,1.3608,0.408,-0.5747,-0.061040000000000004,0.07790311885714532,0.592144,,0.660184,,0.14308,,0.020608,,0.660184,,-0.12908,,-0.7686559999999999,,0.38802400000000004,,,,,,,,,,
"Bank Of America Downgrades AMC Entertainment, Says Stock 'Feeling A Little Frozen'",2019-12-18,NFLX,2019-12-18 14:40:00+00:00,NETFLIX INC,89393.0,64110L10,0.01686311885714531,,,,,,,,,,,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1766520.0,1.3608,0.408,-0.5747,-0.061040000000000004,0.07790311885714532,0.592144,,0.660184,,0.14308,,0.020608,,0.660184,,-0.12908,,-0.7686559999999999,,0.38802400000000004,,,,,,,,,,
